2022-05-22 14:59:50.955923 | 2022-05-22 14:59:50.954924 | 2022-05-22 14:59:50.946924 | {"e":"24hrMiniTicker","E":1653220789473,"s":"BTCUSDT","c":"29896.93000000","o":"29284.30000000","h":"30311.31000000","l":"29190.00000000","v":"28258.25480000","q":"838297212.81996300"}
2022-05-22 14:59:51.898124 | 2022-05-22 14:59:51.898124 | 2022-05-22 14:59:51.883130 | {"e":"24hrMiniTicker","E":1653220790543,"s":"BTCUSDT","c":"29896.92000000","o":"29284.30000000","h":"30311.31000000","l":"29190.00000000","v":"28258.26743000","q":"838297595.88879240"}
2022-05-22 14:59:52.919889 | 2022-05-22 14:59:52.919889 | 2022-05-22 14:59:52.904894 | {"e":"24hrMiniTicker","E":1653220791460,"s":"BTCUSDT","c":"29896.93000000","o":"29284.29000000","h":"30311.31000000","l":"29190.00000000","v":"28258.10377000","q":"838293144.90786460"}
2022-05-22 14:59:53.922761 | 2022-05-22 14:59:53.922761 | 2022-05-22 14:59:53.914759 | {"e":"24hrMiniTicker","E":1653220792054,"s":"BTCUSDT","c":"29896.93000000","o":"29284.29000000","h":"30311.31000000","l":"29190.00000000","v":"28258.15544000","q":"838294689.68192100"}
2022-05-22 14:59:54.946939 | 2022-05-22 14:59:54.946939 | 2022-05-22 14:59:54.938940 | {"e":"24hrMiniTicker","E":1653220792915,"s":"BTCUSDT","c":"29896.93000000","o":"29284.30000000","h":"30311.31000000","l":"29190.00000000","v":"28258.18996000","q":"838295725.25887740"}
2022-05-22 14:59:55.907942 | 2022-05-22 14:59:55.907942 | 2022-05-22 14:59:55.890947 | {"e":"24hrMiniTicker","E":1653220793911,"s":"BTCUSDT","c":"29896.93000000","o":"29288.00000000","h":"30311.31000000","l":"29190.00000000","v":"28257.62468000","q":"838279174.21593130"}
2022-05-22 14:59:56.910211 | 2022-05-22 14:59:56.910211 | 2022-05-22 14:59:56.901212 | {"e":"24hrMiniTicker","E":1653220795368,"s":"BTCUSDT","c":"29896.93000000","o":"29288.00000000","h":"30311.31000000","l":"29190.00000000","v":"28257.58746000","q":"838278088.77485730"}
2022-05-22 14:59:57.937866 | 2022-05-22 14:59:57.937866 | 2022-05-22 14:59:57.912873 | {"e":"24hrMiniTicker","E":1653220796527,"s":"BTCUSDT","c":"29896.92000000","o":"29288.00000000","h":"30311.31000000","l":"29190.00000000","v":"28257.60531000","q":"838278622.43491090"}
2022-05-22 14:59:58.946773 | 2022-05-22 14:59:58.945774 | 2022-05-22 14:59:58.932777 | {"e":"24hrMiniTicker","E":1653220797340,"s":"BTCUSDT","c":"29897.52000000","o":"29287.99000000","h":"30311.31000000","l":"29190.00000000","v":"28260.59997000","q":"838368163.72197290"}
2022-05-22 15:00:00.049307 | 2022-05-22 15:00:00.049307 | 2022-05-22 14:59:59.972783 | {"e":"24hrMiniTicker","E":1653220798302,"s":"BTCUSDT","c":"29897.52000000","o":"29287.99000000","h":"30311.31000000","l":"29190.00000000","v":"28260.63868000","q":"838369321.05497210"}
2022-05-22 15:00:01.066994 | 2022-05-22 15:00:01.065998 | 2022-05-22 15:00:00.924043 | {"e":"24hrMiniTicker","E":1653220799535,"s":"BTCUSDT","c":"29897.52000000","o":"29287.99000000","h":"30311.31000000","l":"29190.00000000","v":"28260.83971000","q":"838375342.59193100"}
