2022-05-22 01:38:36.512332 | 2022-05-22 01:38:36.511329 | 2022-05-22 01:38:36.505332 | {"e":"kline","E":1653172716758,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029676,"o":"29378.27000000","c":"29389.39000000","h":"29389.39000000","l":"29378.26000000","v":"2.63821000","n":206,"x":false,"q":"77518.13026470","V":"2.25363000","Q":"66216.70691800","B":"0"}}
2022-05-22 01:38:39.070686 | 2022-05-22 01:38:39.070686 | 2022-05-22 01:38:39.065671 | {"e":"kline","E":1653172719331,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029682,"o":"29378.27000000","c":"29389.47000000","h":"29389.47000000","l":"29378.26000000","v":"2.80954000","n":212,"x":false,"q":"82553.42707430","V":"2.31929000","Q":"68146.41948940","B":"0"}}
2022-05-22 01:38:41.245033 | 2022-05-22 01:38:41.245033 | 2022-05-22 01:38:41.238035 | {"e":"kline","E":1653172721449,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029693,"o":"29378.27000000","c":"29389.46000000","h":"29389.47000000","l":"29378.26000000","v":"3.24282000","n":223,"x":false,"q":"95287.29371570","V":"2.46055000","Q":"72297.97602160","B":"0"}}
2022-05-22 01:38:43.475638 | 2022-05-22 01:38:43.475638 | 2022-05-22 01:38:43.468641 | {"e":"kline","E":1653172723743,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029718,"o":"29378.27000000","c":"29393.44000000","h":"29393.44000000","l":"29378.26000000","v":"3.47491000","n":248,"x":false,"q":"102108.46744730","V":"2.68533000","Q":"78904.31126550","B":"0"}}
2022-05-22 01:38:46.243275 | 2022-05-22 01:38:46.242275 | 2022-05-22 01:38:46.235278 | {"e":"kline","E":1653172726464,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029722,"o":"29378.27000000","c":"29393.44000000","h":"29393.44000000","l":"29378.26000000","v":"3.48952000","n":252,"x":false,"q":"102537.90552530","V":"2.69190000","Q":"79097.42616630","B":"0"}}
2022-05-22 01:38:48.322569 | 2022-05-22 01:38:48.322569 | 2022-05-22 01:38:48.314574 | {"e":"kline","E":1653172728601,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029723,"o":"29378.27000000","c":"29393.44000000","h":"29393.44000000","l":"29378.26000000","v":"3.50392000","n":253,"x":false,"q":"102961.17106130","V":"2.70630000","Q":"79520.69170230","B":"0"}}
2022-05-22 01:38:50.541401 | 2022-05-22 01:38:50.541401 | 2022-05-22 01:38:50.534419 | {"e":"kline","E":1653172730821,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029735,"o":"29378.27000000","c":"29393.44000000","h":"29393.44000000","l":"29378.26000000","v":"4.00944000","n":265,"x":false,"q":"117820.13781580","V":"2.70839000","Q":"79582.12399190","B":"0"}}
2022-05-22 01:38:52.998788 | 2022-05-22 01:38:52.998788 | 2022-05-22 01:38:52.992813 | {"e":"kline","E":1653172733262,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029737,"o":"29378.27000000","c":"29393.43000000","h":"29393.44000000","l":"29378.26000000","v":"4.01351000","n":267,"x":false,"q":"117939.76908140","V":"2.70894000","Q":"79598.29038390","B":"0"}}
2022-05-22 01:38:56.816167 | 2022-05-22 01:38:56.816167 | 2022-05-22 01:38:56.811149 | {"e":"kline","E":1653172737097,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029744,"o":"29378.27000000","c":"29393.43000000","h":"29393.44000000","l":"29378.26000000","v":"4.28185000","n":274,"x":false,"q":"125827.20208760","V":"2.70894000","Q":"79598.29038390","B":"0"}}
2022-05-22 01:38:58.854480 | 2022-05-22 01:38:58.854480 | 2022-05-22 01:38:58.850462 | {"e":"kline","E":1653172739138,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029785,"o":"29378.27000000","c":"29388.71000000","h":"29393.44000000","l":"29378.26000000","v":"4.65239000","n":315,"x":false,"q":"136718.41215860","V":"2.71916000","Q":"79898.64300010","B":"0"}}
2022-05-22 01:38:59.754078 | 2022-05-22 01:38:59.754078 | 2022-05-22 01:38:59.750060 | {"e":"kline","E":1653172740001,"s":"BTCUSDT","k":{"t":1653172680000,"T":1653172739999,"s":"BTCUSDT","i":"1m","f":1377029471,"L":1377029808,"o":"29378.27000000","c":"29387.56000000","h":"29393.44000000","l":"29378.26000000","v":"4.69320000","n":338,"x":true,"q":"137917.73277710","V":"2.72440000","Q":"80052.63381450","B":"0"}}
2022-05-22 01:39:02.109515 | 2022-05-22 01:39:02.109515 | 2022-05-22 01:39:02.105497 | {"e":"kline","E":1653172742385,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029850,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"0.75165000","n":42,"x":false,"q":"22089.15474500","V":"0.27875000","Q":"8191.78235000","B":"0"}}
2022-05-22 01:39:04.875511 | 2022-05-22 01:39:04.875511 | 2022-05-22 01:39:04.870509 | {"e":"kline","E":1653172745113,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029852,"o":"29387.55000000","c":"29387.56000000","h":"29387.56000000","l":"29387.55000000","v":"0.75555000","n":44,"x":false,"q":"22203.76622900","V":"0.28265000","Q":"8306.39383400","B":"0"}}
2022-05-22 01:39:06.838547 | 2022-05-22 01:39:06.837548 | 2022-05-22 01:39:06.832546 | {"e":"kline","E":1653172747120,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029856,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"0.78711000","n":48,"x":false,"q":"23131.23730700","V":"0.28265000","Q":"8306.39383400","B":"0"}}
2022-05-22 01:39:09.382138 | 2022-05-22 01:39:09.382138 | 2022-05-22 01:39:09.377139 | {"e":"kline","E":1653172749567,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029860,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"0.81268000","n":52,"x":false,"q":"23882.67697620","V":"0.28422000","Q":"8352.53230320","B":"0"}}
2022-05-22 01:39:12.351817 | 2022-05-22 01:39:12.351817 | 2022-05-22 01:39:12.344818 | {"e":"kline","E":1653172752568,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029866,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"0.90259000","n":58,"x":false,"q":"26524.91210450","V":"0.33500000","Q":"9844.83260000","B":"0"}}
2022-05-22 01:39:14.520563 | 2022-05-22 01:39:14.520563 | 2022-05-22 01:39:14.516559 | {"e":"kline","E":1653172754805,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029868,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"1.36862000","n":60,"x":false,"q":"40220.39204900","V":"0.33680000","Q":"9897.73020800","B":"0"}}
2022-05-22 01:39:18.325476 | 2022-05-22 01:39:18.325476 | 2022-05-22 01:39:18.316480 | {"e":"kline","E":1653172758599,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029869,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"1.37383000","n":61,"x":false,"q":"40373.50118450","V":"0.33680000","Q":"9897.73020800","B":"0"}}
