Time,20220506_num_of_trades,20220506_C,20220506_1_min_TrdCnt%Change,20220506_5_min_TrdCnt%Change,20220506_running_min_1,20220506running_max_1,20220506_running_min_C,20220506_running_max_C,20220505_num_of_trades,20220505_C,20220505_1_min_TrdCnt%Change,20220505_5_min_TrdCnt%Change
00:37:00,499,36540.31,0.4056338028169013,-0.612878200155159,303.0,2104.0,36340.11,36595.53,442,39846.62,0.06506024096385543,-0.08298755186721996
00:38:00,540,36577.22,0.0821643286573146,-0.19282511210762332,303.0,2104.0,36340.11,36595.53,327,39842.76,-0.2601809954751131,-0.29373650107991356
00:39:00,800,36568.88,0.4814814814814814,0.5717092337917484,303.0,2104.0,36340.11,36595.53,352,39838.77,0.07645259938837912,-0.3282442748091603
00:40:00,444,36569.99,-0.44499999999999995,-0.38418862690707356,303.0,2104.0,36340.11,36595.53,404,39822.77,0.1477272727272727,-0.06264501160092806
00:41:00,709,36599.81,0.5968468468468469,0.9971830985915493,303.0,2104.0,36340.11,36599.81,510,39800.0,0.2623762376237624,0.22891566265060237
00:42:00,550,36599.82,-0.2242595204513399,0.10220440881763526,303.0,2104.0,36340.11,36599.82,476,39798.08,-0.06666666666666665,0.07692307692307687
00:43:00,1100,36569.51,1.0,1.0370370370370372,303.0,2104.0,36340.11,36599.82,667,39781.05,0.4012605042016806,1.0397553516819573
00:44:00,1107,36565.74,0.006363636363636349,0.38375000000000004,303.0,2104.0,36340.11,36599.82,773,39760.0,0.15892053973013498,1.196022727272727
00:45:00,808,36530.14,-0.27009936766034326,0.8198198198198199,303.0,2104.0,36340.11,36599.82,555,39789.89,-0.2820181112548512,0.3737623762376239
00:46:00,718,36528.17,-0.11138613861386137,0.012693935119887145,303.0,2104.0,36340.11,36599.82,345,39786.53,-0.3783783783783784,-0.32352941176470584
00:47:00,502,36506.23,-0.3008356545961003,-0.08727272727272728,303.0,2104.0,36340.11,36599.82,390,39774.86,0.13043478260869557,-0.18067226890756305
00:48:00,726,36504.3,0.4462151394422311,-0.33999999999999997,303.0,2104.0,36340.11,36599.82,616,39754.29,0.5794871794871794,-0.07646176911544222
00:49:00,615,36480.01,-0.15289256198347112,-0.4444444444444444,303.0,2104.0,36340.11,36599.82,1008,39728.83,0.6363636363636365,0.30401034928848647
00:50:00,629,36488.21,0.02276422764227637,-0.2215346534653465,303.0,2104.0,36340.11,36599.82,1218,39761.44,0.20833333333333326,1.1945945945945944
00:51:00,533,36502.2,-0.15262321144674085,-0.2576601671309192,303.0,2104.0,36340.11,36599.82,555,39743.81,-0.5443349753694582,0.6086956521739131
00:52:00,449,36504.93,-0.1575984990619137,-0.1055776892430279,303.0,2104.0,36340.11,36599.82,596,39730.13,0.07387387387387379,0.5282051282051281
00:53:00,518,36491.71,0.15367483296213802,-0.2865013774104683,303.0,2104.0,36340.11,36599.82,576,39740.71,-0.03355704697986572,-0.06493506493506496
00:54:00,935,36475.18,0.8050193050193051,0.5203252032520325,303.0,2104.0,36340.11,36599.82,497,39737.08,-0.1371527777777778,-0.5069444444444444
00:55:00,635,36488.16,-0.320855614973262,0.009538950715421324,303.0,2104.0,36340.11,36599.82,1069,39789.67,1.1509054325955734,-0.12233169129720856
00:56:00,465,36482.98,-0.26771653543307083,-0.12757973733583494,303.0,2104.0,36340.11,36599.82,702,39759.39,-0.343311506080449,0.2648648648648648
00:57:00,624,36467.25,0.34193548387096784,0.3897550111358574,303.0,2104.0,36340.11,36599.82,695,39751.28,-0.009971509971509973,0.16610738255033564
00:58:00,751,36442.03,0.20352564102564097,0.4498069498069499,303.0,2104.0,36340.11,36599.82,742,39760.75,0.06762589928057561,0.2881944444444444
00:59:00,574,36458.58,-0.23568575233022637,-0.386096256684492,303.0,2104.0,36340.11,36599.82,461,39741.08,-0.37870619946091644,-0.07243460764587528
01:00:00,538,36466.69,-0.06271777003484325,-0.15275590551181106,303.0,2104.0,36340.11,36599.82,595,39767.32,0.2906724511930585,-0.44340505144995324
01:01:00,884,36458.58,0.6431226765799256,0.9010752688172043,303.0,2104.0,36340.11,36599.82,597,39750.01,0.003361344537815114,-0.1495726495726496
01:02:00,579,36459.55,-0.34502262443438914,-0.07211538461538458,303.0,2104.0,36340.11,36599.82,400,39757.42,-0.3299832495812395,-0.4244604316546763
01:03:00,440,36463.57,-0.24006908462867016,-0.41411451398135823,303.0,2104.0,36340.11,36599.82,406,39742.94,0.014999999999999902,-0.4528301886792453
01:04:00,612,36430.15,0.3909090909090909,0.0662020905923344,303.0,2104.0,36340.11,36599.82,387,39738.56,-0.046798029556650245,-0.16052060737527118
01:05:00,544,36435.9,-0.11111111111111116,0.011152416356877248,303.0,2104.0,36340.11,36599.82,468,39749.42,0.20930232558139528,-0.21344537815126052
01:06:00,477,36469.99,-0.12316176470588236,-0.46040723981900455,303.0,2104.0,36340.11,36599.82,664,39753.51,0.41880341880341887,0.11222780569514246
01:07:00,709,36457.6,0.4863731656184487,0.2245250431778929,303.0,2104.0,36340.11,36599.82,472,39766.37,-0.28915662650602414,0.17999999999999994
01:08:00,420,36466.81,-0.40761636107193233,-0.045454545454545414,303.0,2104.0,36340.11,36599.82,473,39742.54,0.0021186440677967155,0.1650246305418719
01:09:00,348,36465.77,-0.17142857142857137,-0.43137254901960786,303.0,2104.0,36340.11,36599.82,568,39725.93,0.20084566596194509,0.46770025839793283
01:10:00,564,36432.28,0.6206896551724137,0.03676470588235303,303.0,2104.0,36340.11,36599.82,570,39731.53,0.0035211267605634866,0.21794871794871784
01:11:00,540,36456.31,-0.04255319148936165,0.13207547169811318,303.0,2104.0,36340.11,36599.82,431,39732.41,-0.243859649122807,-0.35090361445783136
01:12:00,390,36461.39,-0.2777777777777778,-0.4499294781382228,303.0,2104.0,36340.11,36599.82,400,39736.11,-0.07192575406032486,-0.15254237288135597
01:13:00,379,36470.03,-0.028205128205128216,-0.0976190476190476,303.0,2104.0,36340.11,36599.82,570,39732.33,0.42500000000000004,0.2050739957716703
01:14:00,556,36469.37,0.4670184696569921,0.5977011494252873,303.0,2104.0,36340.11,36599.82,488,39727.66,-0.14385964912280702,-0.14084507042253525
01:15:00,404,36452.69,-0.27338129496402874,-0.2836879432624113,303.0,2104.0,36340.11,36599.82,640,39753.03,0.3114754098360655,0.12280701754385959
01:16:00,512,36424.73,0.26732673267326734,-0.051851851851851816,303.0,2104.0,36340.11,36599.82,385,39751.85,-0.3984375,-0.10672853828306261
01:17:00,342,36430.45,-0.33203125,-0.12307692307692308,303.0,2104.0,36340.11,36599.82,775,39750.26,1.012987012987013,0.9375
01:18:00,457,36402.24,0.3362573099415205,0.2058047493403694,303.0,2104.0,36340.11,36599.82,989,39738.37,0.2761290322580645,0.7350877192982457
01:19:00,697,36380.21,0.525164113785558,0.25359712230215825,303.0,2104.0,36340.11,36599.82,522,39732.66,-0.47219413549039435,0.069672131147541
01:20:00,662,36414.33,-0.050215208034433245,0.6386138613861385,303.0,2104.0,36340.11,36599.82,581,39747.66,0.11302681992337171,-0.09218749999999998
01:21:00,523,36378.4,-0.20996978851963743,0.021484375,303.0,2104.0,36340.11,36599.82,368,39738.94,-0.36660929432013767,-0.04415584415584417
01:22:00,490,36392.09,-0.06309751434034416,0.432748538011696,303.0,2104.0,36340.11,36599.82,632,39757.43,0.7173913043478262,-0.1845161290322581
01:23:00,438,36404.09,-0.10612244897959189,-0.04157549234135671,303.0,2104.0,36340.11,36599.82,663,39744.59,0.049050632911392444,-0.32962588473205257
01:24:00,405,36414.84,-0.07534246575342463,-0.41893830703012913,303.0,2104.0,36340.11,36599.82,981,39748.78,0.47963800904977383,0.8793103448275863
01:25:00,491,36394.41,0.2123456790123457,-0.2583081570996979,303.0,2104.0,36340.11,36599.82,444,39741.02,-0.5474006116207951,-0.23580034423407914
01:26:00,1052,36363.07,1.1425661914460283,1.011472275334608,303.0,2104.0,36340.11,36599.82,474,39737.79,0.06756756756756754,0.2880434782608696
01:27:00,405,36351.82,-0.6150190114068441,-0.173469387755102,303.0,2104.0,36340.11,36599.82,571,39757.02,0.20464135021097052,-0.09651898734177211
01:28:00,516,36364.8,0.27407407407407414,0.17808219178082196,303.0,2104.0,36340.11,36599.82,650,39762.11,0.13835376532399302,-0.019607843137254943
01:29:00,461,36402.32,-0.10658914728682167,0.1382716049382715,303.0,2104.0,36340.11,36599.82,497,39754.48,-0.23538461538461541,-0.4933741080530072
01:30:00,573,36405.28,0.24295010845986975,0.1670061099796334,303.0,2104.0,36340.11,36599.82,609,39759.89,0.22535211267605626,0.3716216216216217
01:31:00,388,36386.32,-0.3228621291448517,-0.6311787072243347,303.0,2104.0,36340.11,36599.82,499,39744.45,-0.180623973727422,0.052742616033755185
01:32:00,524,36394.3,0.35051546391752586,0.2938271604938272,303.0,2104.0,36340.11,36599.82,333,39754.3,-0.33266533066132264,-0.41681260945709286
01:33:00,286,36392.19,-0.4541984732824428,-0.44573643410852715,286.0,2104.0,36340.11,36599.82,435,39740.01,0.3063063063063063,-0.3307692307692308
01:34:00,707,36437.86,1.472027972027972,0.5336225596529285,286.0,2104.0,36340.11,36599.82,358,39744.08,-0.17701149425287355,-0.2796780684104627
01:35:00,590,36426.39,-0.16548797736916554,0.029668411867364686,286.0,2104.0,36340.11,36599.82,558,39772.35,0.558659217877095,-0.08374384236453203
01:36:00,302,36409.21,-0.48813559322033895,-0.22164948453608246,286.0,2104.0,36340.11,36599.82,329,39765.9,-0.41039426523297495,-0.3406813627254509
01:37:00,641,36359.59,1.1225165562913908,0.2232824427480915,286.0,2104.0,36340.11,36599.82,290,39759.96,-0.1185410334346505,-0.1291291291291291
01:38:00,479,36360.0,-0.2527301092043682,0.6748251748251748,286.0,2104.0,36340.11,36599.82,686,39718.45,1.3655172413793104,0.5770114942528735
01:39:00,340,36360.01,-0.29018789144050106,-0.5190947666195191,286.0,2104.0,36340.11,36599.82,535,39728.87,-0.22011661807580174,0.494413407821229
01:40:00,460,36363.41,0.3529411764705883,-0.22033898305084743,286.0,2104.0,36340.11,36599.82,485,39702.1,-0.09345794392523366,-0.1308243727598566
01:41:00,364,36363.1,-0.20869565217391306,0.20529801324503305,286.0,2104.0,36340.11,36599.82,753,39696.32,0.5525773195876289,1.2887537993920972
01:42:00,504,36390.0,0.3846153846153846,-0.2137285491419657,286.0,2104.0,36340.11,36599.82,647,39720.67,-0.14077025232403717,1.2310344827586208
01:43:00,510,36384.68,0.011904761904761862,0.06471816283924836,286.0,2104.0,36340.11,36599.82,337,39711.31,-0.4791344667697064,-0.5087463556851313
01:44:00,443,36358.0,-0.13137254901960782,0.30294117647058827,286.0,2104.0,36340.11,36599.82,419,39692.38,0.24332344213649848,-0.2168224299065421
01:45:00,486,36365.68,0.09706546275395045,0.05652173913043468,286.0,2104.0,36340.11,36599.82,327,39689.58,-0.21957040572792363,-0.3257731958762886
01:46:00,616,36346.31,0.2674897119341564,0.6923076923076923,286.0,2104.0,36340.11,36599.82,622,39689.56,0.9021406727828747,-0.17397078353253648
01:47:00,484,36363.82,-0.2142857142857143,-0.03968253968253965,286.0,2104.0,36340.11,36599.82,449,39697.87,-0.27813504823151125,-0.3060278207109737
01:48:00,410,36367.57,-0.15289256198347112,-0.196078431372549,286.0,2104.0,36340.11,36599.82,438,39682.43,-0.024498886414253906,0.2997032640949555
01:49:00,265,36367.56,-0.35365853658536583,-0.4018058690744921,265.0,2104.0,36340.11,36599.82,343,39686.62,-0.2168949771689498,-0.18138424821002386
01:50:00,514,36337.9,0.939622641509434,0.057613168724279795,265.0,2104.0,36337.9,36599.82,355,39686.39,0.03498542274052485,0.08562691131498479
01:51:00,351,36326.66,-0.31712062256809337,-0.43019480519480524,265.0,2104.0,36326.66,36599.82,1030,39709.11,1.9014084507042255,0.6559485530546625
01:52:00,980,36311.15,1.792022792022792,1.0247933884297522,265.0,2104.0,36311.15,36599.82,521,39698.29,-0.49417475728155336,0.16035634743875282
01:53:00,420,36311.64,-0.5714285714285714,0.024390243902439046,265.0,2104.0,36311.15,36599.82,442,39707.63,-0.15163147792706333,0.009132420091324311
01:54:00,1426,36261.35,2.395238095238095,4.381132075471698,265.0,2104.0,36261.35,36599.82,608,39696.45,0.3755656108597285,0.772594752186589
01:55:00,593,36283.08,-0.5841514726507714,0.1536964980544746,265.0,2104.0,36261.35,36599.82,328,39686.34,-0.4605263157894737,-0.07605633802816902
01:56:00,404,36269.99,-0.3187183811129848,0.15099715099715105,265.0,2104.0,36261.35,36599.82,462,39712.94,0.4085365853658536,-0.5514563106796116
01:57:00,310,36267.98,-0.23267326732673266,-0.6836734693877551,265.0,2104.0,36261.35,36599.82,223,39706.85,-0.5173160173160174,-0.5719769673704415
01:58:00,496,36250.05,0.6000000000000001,0.18095238095238098,265.0,2104.0,36250.05,36599.82,559,39698.88,1.506726457399103,0.2647058823529411
01:59:00,1068,36238.63,1.153225806451613,-0.2510518934081346,265.0,2104.0,36238.63,36599.82,657,39681.81,0.1753130590339893,0.08059210526315796
02:00:00,492,36268.27,-0.5393258426966292,-0.1703204047217538,265.0,2104.0,36238.63,36599.82,787,39665.52,0.19786910197869112,1.399390243902439
02:01:00,624,36287.32,0.2682926829268293,0.5445544554455446,265.0,2104.0,36238.63,36599.82,586,39671.81,-0.2554002541296061,0.2683982683982684
02:02:00,628,36309.99,0.0064102564102563875,1.0258064516129033,265.0,2104.0,36238.63,36599.82,562,39672.39,-0.04095563139931746,1.5201793721973096
02:03:00,290,36310.0,-0.5382165605095541,-0.41532258064516125,265.0,2104.0,36238.63,36599.82,511,39680.0,-0.09074733096085408,-0.08586762075134169
02:04:00,388,36297.32,0.33793103448275863,-0.6367041198501873,265.0,2104.0,36238.63,36599.82,495,39674.21,-0.03131115459882583,-0.2465753424657534
02:05:00,380,36303.35,-0.020618556701030966,-0.22764227642276424,265.0,2104.0,36238.63,36599.82,606,39660.01,0.22424242424242413,-0.22998729351969505
02:06:00,458,36320.61,0.20526315789473681,-0.2660256410256411,265.0,2104.0,36238.63,36599.82,1130,39665.47,0.8646864686468647,0.9283276450511946
02:07:00,635,36346.16,0.3864628820960698,0.011146496815286566,265.0,2104.0,36238.63,36599.82,1091,39666.45,-0.03451327433628315,0.9412811387900355
02:08:00,499,36357.34,-0.2141732283464567,0.7206896551724138,265.0,2104.0,36238.63,36599.82,971,39655.65,-0.1099908340971586,0.9001956947162426
02:09:00,823,36392.81,0.6492985971943888,1.1211340206185567,265.0,2104.0,36238.63,36599.82,1195,39666.58,0.2306900102986611,1.414141414141414
02:10:00,1035,36355.39,0.2575941676792224,1.723684210526316,265.0,2104.0,36238.63,36599.82,1347,39660.86,0.1271966527196653,1.222772277227723
02:11:00,515,36351.85,-0.5024154589371981,0.12445414847161573,265.0,2104.0,36238.63,36599.82,1322,39680.0,-0.018559762435040872,0.16991150442477876
02:12:00,243,36349.07,-0.5281553398058252,-0.6173228346456693,243.0,2104.0,36238.63,36599.82,1335,39667.27,0.009833585476550777,0.22364802933088912
02:13:00,536,36346.91,1.2057613168724282,0.07414829659318634,243.0,2104.0,36238.63,36599.82,1644,39664.49,0.23146067415730331,0.6930998970133884
02:14:00,3409,36476.71,5.360074626865671,3.1421628189550423,243.0,3409.0,36238.63,36599.82,1384,39637.72,-0.15815085158150854,0.15815899581589954
02:15:00,1758,36524.13,-0.4843062481666178,0.6985507246376812,243.0,3409.0,36238.63,36599.82,1925,39619.35,0.3908959537572254,0.429101707498144
02:16:00,894,36560.03,-0.49146757679180886,0.7359223300970874,243.0,3409.0,36238.63,36599.82,1879,39642.07,-0.02389610389610386,0.42133131618759445
02:17:00,727,36550.03,-0.18680089485458617,1.9917695473251027,243.0,3409.0,36238.63,36599.82,1627,39634.58,-0.13411389036721666,0.21872659176029963
02:18:00,539,36521.46,-0.2585969738651994,0.005597014925373234,243.0,3409.0,36238.63,36599.82,827,39623.31,-0.4917025199754149,-0.49695863746958635
02:19:00,885,36441.78,0.6419294990723563,-0.7403930771487239,243.0,3409.0,36238.63,36599.82,648,39619.5,-0.21644498186215233,-0.5317919075144508
02:20:00,909,36413.48,0.027118644067796627,-0.4829351535836177,243.0,3409.0,36238.63,36599.82,751,39615.0,0.15895061728395055,-0.6098701298701299
02:21:00,452,36437.71,-0.5027502750275028,-0.49440715883668906,243.0,3409.0,36238.63,36599.82,1196,39635.42,0.59254327563249,-0.36349121873336876
02:22:00,627,36427.75,0.38716814159292046,-0.13755158184319116,243.0,3409.0,36238.63,36599.82,969,39634.0,-0.18979933110367897,-0.4044253226797787
02:23:00,524,36467.9,-0.16427432216905902,-0.0278293135435993,243.0,3409.0,36238.63,36599.82,716,39641.25,-0.26109391124871006,-0.13422007255139057
02:24:00,708,36488.02,0.35114503816793885,-0.19999999999999996,243.0,3409.0,36238.63,36599.82,714,39644.67,-0.0027932960893854997,0.10185185185185186
02:25:00,683,36529.44,-0.035310734463276816,-0.2486248624862486,243.0,3409.0,36238.63,36599.82,733,39645.05,0.026610644257702987,-0.023968042609853524
02:26:00,489,36522.69,-0.2840409956076134,0.08185840707964598,243.0,3409.0,36238.63,36599.82,605,39635.29,-0.17462482946794,-0.4941471571906354
02:27:00,444,36519.42,-0.09202453987730064,-0.29186602870813394,243.0,3409.0,36238.63,36599.82,816,39645.05,0.3487603305785123,-0.1578947368421053
02:28:00,408,36510.03,-0.08108108108108103,-0.22137404580152675,243.0,3409.0,36238.63,36599.82,565,39624.04,-0.3075980392156863,-0.21089385474860334
02:29:00,464,36512.19,0.13725490196078427,-0.34463276836158196,243.0,3409.0,36238.63,36599.82,401,39616.64,-0.29026548672566377,-0.438375350140056
02:30:00,750,36514.84,0.6163793103448276,0.0980966325036603,243.0,3409.0,36238.63,36599.82,713,39620.45,0.7780548628428927,-0.027285129604365577
02:31:00,466,36516.6,-0.3786666666666667,-0.04703476482617586,243.0,3409.0,36238.63,36599.82,571,39623.31,-0.19915848527349234,-0.056198347107437985
02:32:00,493,36509.07,0.05793991416309008,0.11036036036036045,243.0,3409.0,36238.63,36599.82,695,39622.93,0.21716287215411567,-0.14828431372549022
02:33:00,452,36514.66,-0.08316430020283971,0.10784313725490202,243.0,3409.0,36238.63,36599.82,977,39629.92,0.4057553956834532,0.7292035398230088
02:34:00,469,36496.68,0.03761061946902644,0.010775862068965525,243.0,3409.0,36238.63,36599.82,820,39635.05,-0.16069600818833163,1.0448877805486285
02:35:00,382,36489.57,-0.18550106609808104,-0.4906666666666667,243.0,3409.0,36238.63,36599.82,563,39631.27,-0.3134146341463414,-0.21037868162692852
02:36:00,468,36504.47,0.2251308900523561,0.0042918454935623185,243.0,3409.0,36238.63,36599.82,804,39640.81,0.4280639431616342,0.40805604203152357
02:37:00,406,36524.25,-0.13247863247863245,-0.17647058823529416,243.0,3409.0,36238.63,36599.82,461,39631.26,-0.4266169154228856,-0.3366906474820144
02:38:00,628,36519.46,0.5467980295566504,0.38938053097345127,243.0,3409.0,36238.63,36599.82,499,39627.61,0.08242950108459879,-0.48925281473899696
02:39:00,428,36505.2,-0.3184713375796179,-0.08742004264392322,243.0,3409.0,36238.63,36599.82,561,39628.29,0.12424849699398788,-0.3158536585365853
02:40:00,625,36479.99,0.4602803738317758,0.6361256544502618,243.0,3409.0,36238.63,36599.82,503,39629.98,-0.10338680926916222,-0.10657193605683835
02:41:00,416,36508.31,-0.33440000000000003,-0.11111111111111116,243.0,3409.0,36238.63,36599.82,453,39635.72,-0.09940357852882709,-0.43656716417910446
02:42:00,336,36513.96,-0.1923076923076923,-0.1724137931034483,243.0,3409.0,36238.63,36599.82,676,39635.71,0.4922737306843268,0.4663774403470715
02:43:00,295,36510.91,-0.12202380952380953,-0.5302547770700636,243.0,3409.0,36238.63,36599.82,477,39628.36,-0.2943786982248521,-0.044088176352705455
02:44:00,415,36522.05,0.4067796610169492,-0.030373831775700966,243.0,3409.0,36238.63,36599.82,647,39640.0,0.35639412997903563,0.15329768270944744
02:45:00,632,36501.33,0.5228915662650602,0.011200000000000099,243.0,3409.0,36238.63,36599.82,1204,39678.85,0.8608964451313756,1.393638170974155
02:46:00,506,36491.68,-0.1993670886075949,0.21634615384615374,243.0,3409.0,36238.63,36599.82,1363,39696.93,0.13205980066445178,2.0088300220750552
02:47:00,731,36522.05,0.44466403162055346,1.1755952380952381,243.0,3409.0,36238.63,36599.82,832,39690.51,-0.3895818048422597,0.23076923076923084
02:48:00,401,36541.65,-0.4514363885088919,0.3593220338983052,243.0,3409.0,36238.63,36599.82,1617,39714.59,0.9435096153846154,2.389937106918239
02:49:00,519,36538.61,0.2942643391521198,0.2506024096385542,243.0,3409.0,36238.63,36599.82,816,39706.2,-0.49536178107606677,0.26120556414219465
02:50:00,558,36555.44,0.07514450867052025,-0.11708860759493667,243.0,3409.0,36238.63,36599.82,685,39691.34,-0.1605392156862745,-0.43106312292358806
02:51:00,468,36533.91,-0.16129032258064513,-0.07509881422924902,243.0,3409.0,36238.63,36599.82,812,39681.35,0.18540145985401457,-0.4042553191489362
02:52:00,615,36558.41,0.3141025641025641,-0.158686730506156,243.0,3409.0,36238.63,36599.82,708,39677.89,-0.1280788177339901,-0.14903846153846156
02:53:00,467,36566.92,-0.240650406504065,0.1645885286783042,243.0,3409.0,36238.63,36599.82,823,39699.03,0.16242937853107353,-0.49103277674706247
02:54:00,410,36569.73,-0.12205567451820132,-0.21001926782273606,243.0,3409.0,36238.63,36599.82,697,39672.64,-0.15309842041312272,-0.14583333333333337
02:55:00,1015,36587.12,1.475609756097561,0.8189964157706093,243.0,3409.0,36238.63,36599.82,564,39680.33,-0.19081779053084647,-0.1766423357664234
02:56:00,501,36572.5,-0.5064039408866995,0.07051282051282048,243.0,3409.0,36238.63,36599.82,567,39683.82,0.005319148936170137,-0.3017241379310345
02:57:00,379,36564.39,-0.2435129740518962,-0.38373983739837403,243.0,3409.0,36238.63,36599.82,426,39701.04,-0.24867724867724872,-0.39830508474576276
02:58:00,454,36563.95,0.1978891820580475,-0.027837259100642386,243.0,3409.0,36238.63,36599.82,590,39690.04,0.38497652582159625,-0.28311057108140947
02:59:00,661,36552.97,0.45594713656387675,0.6121951219512196,243.0,3409.0,36238.63,36599.82,614,39690.0,0.04067796610169494,-0.1190817790530847
